paper_title,authors,pdf_url
HD-EPIC: A Highly-Detailed Egocentric Video Dataset,"Perrett, Toby and Darkhalil, Ahmad and Sinha, Saptarshi and Emara, Omar and Pollard, Sam and Parida, Kranti Kumar and Liu, Kaiting and Gatti, Prajwal and Bansal, Siddhant and Flanagan, Kevin and Chalk, Jacob and Zhu, Zhifan and Guerrier, Rhodri and Abdelazim, Fahd and Zhu, Bin and Moltisanti, Davide and Wray, Michael and Doughty, Hazel and Damen, Dima",https://openaccess.thecvf.com/content/CVPR2025/papers/Perrett_HD-EPIC_A_Highly-Detailed_Egocentric_Video_Dataset_CVPR_2025_paper.pdf
Exact: Exploring Space-Time Perceptive Clues for Weakly Supervised Satellite Image Time Series Semantic Segmentation,"Hao Zhu and Yan Zhu and Jiayu Xiao and Tianxiang Xiao and Yike Ma and Zhang, Yucheng and Dai, Feng",https://openaccess.thecvf.com/content/CVPR2025/papers/Zhu_Exact_Exploring_Space-Time_Perceptive_Clues_for_Weakly_Supervised_Satellite_Image_CVPR_2025_paper.pdf
Advancing Myopia To Holism: Fully Contrastive Language-Image Pre-training,"Haicheng Wang and Chen Ju and Weixiong Lin and Shuai Xiao and Mengting Chen and Yixuan Huang and Chang Liu and Mingshuai Yao and Jinsong Lan and Ying Chen and Qingwen Liu and Wang, Yanfeng",https://openaccess.thecvf.com/content/CVPR2025/papers/Wang_Advancing_Myopia_To_Holism_Fully_Contrastive_Language-Image_Pre-training_CVPR_2025_paper.pdf
PolarFree: Polarization-based Reflection-Free Imaging,"Mingde Yao and Menglu Wang and King-Man Tam and Lingen Li and Tianfan Xue and Gu, Jinwei",https://openaccess.thecvf.com/content/CVPR2025/papers/Yao_PolarFree_Polarization-based_Reflection-Free_Imaging_CVPR_2025_paper.pdf
H-MoRe: Learning Human-centric Motion Representation for Action Analysis,Zhanbo Huang and Xiaoming Liu and Yu Kong,https://openaccess.thecvf.com/content/CVPR2025/papers/Huang_H-MoRe_Learning_Human-centric_Motion_Representation_for_Action_Analysis_CVPR_2025_paper.pdf
Hierarchical Compact Clustering Attention (COCA) for Unsupervised Object-Centric Learning,Can Kucuksozen and Yucel Yemez,https://openaccess.thecvf.com/content/CVPR2025/papers/Kucuksozen_Hierarchical_Compact_Clustering_Attention_COCA_for_Unsupervised_Object-Centric_Learning_CVPR_2025_paper.pdf
Effortless Active Labeling for Long-Term Test-Time Adaptation,Guowei Wang and Changxing Ding,https://openaccess.thecvf.com/content/CVPR2025/papers/Wang_Effortless_Active_Labeling_for_Long-Term_Test-Time_Adaptation_CVPR_2025_paper.pdf
Leveraging Temporal Cues for Semi-Supervised Multi-View 3D Object Detection,Jinhyung Park and Navyata Sanghvi and Hiroki Adachi and Yoshihisa Shibata and Shawn Hunt and Shinya Tanaka and Hironobu Fujiyoshi and Kris Kitani,https://openaccess.thecvf.com/content/CVPR2025/papers/Park_Leveraging_Temporal_Cues_for_Semi-Supervised_Multi-View_3D_Object_Detection_CVPR_2025_paper.pdf
Self-supervised ControlNet with Spatio-Temporal Mamba for Real-world Video Super-resolution,Shijun Shi and Jing Xu and Lijing Lu and Zhihang Li and Kai Hu,https://openaccess.thecvf.com/content/CVPR2025/papers/Shi_Self-supervised_ControlNet_with_Spatio-Temporal_Mamba_for_Real-world_Video_Super-resolution_CVPR_2025_paper.pdf
LATTE-MV: Learning to Anticipate Table Tennis Hits from Monocular Videos,Daniel Etaat and Dvij Kalaria and Nima Rahmanian and S. Shankar Sastry,https://openaccess.thecvf.com/content/CVPR2025/papers/Etaat_LATTE-MV_Learning_to_Anticipate_Table_Tennis_Hits_from_Monocular_Videos_CVPR_2025_paper.pdf
Logits DeConfusion with CLIP for Few-Shot Learning,"Shuo Li and Fang Liu and Zehua Hao and Wang, Xinyi and Li, Lingling and Liu, Xu and Chen",https://openaccess.thecvf.com/content/CVPR2025/papers/Li_Logits_DeConfusion_with_CLIP_for_Few-Shot_Learning_CVPR_2025_paper.pdf
Generative Multiview Relighting for 3D Reconstruction under Extreme Illumination Variation,"Jia-Bin Huang, Pratul P. Srinivasan, Dor Verbin",N/A
Causal Composition Diffusion Model for Closed-loop Traffic Generation,"Haohong Lin, Xin Huang, Tung Phan, David Hayden, Huan Zhang, Ding Zhao, Siddhartha Srinivasa, Eric Wolff, Hongge Chen",https://openaccess.thecvf.com/content/CVPR2025/papers/Lin_Causal_Composition_Diffusion_Model_for_Closed-loop_Traffic_Generation_CVPR_2025_paper.pdf
Change3D: Revisiting Change Detection and Captioning from A Video Modeling Perspective,"Duowang Zhu, Xiaohu Huang, Haiyan Huang, Hao Zhou, Zhenfeng Shao",https://openaccess.thecvf.com/content/CVPR2025/papers/Zhu_Change3D_Revisiting_Change_Detection_and_Captioning_from_A_Video_Modeling_CVPR_2025_paper.pdf
DyMO: Training-Free Diffusion Model Alignment with Dynamic Multi-Objective Scheduling,"Xin Xie, Dong Gong",https://openaccess.thecvf.com/content/CVPR2025/papers/Xie_DyMO_Training-Free_Diffusion_Model_Alignment_with_Dynamic_Multi-Objective_Scheduling_CVPR_2025_paper.pdf
HiMoR: Monocular Deformable Gaussian Reconstruction with Hierarchical Motion Representation,"Yiming Liang, Tianhan Xu, Yuta Kikuchi",https://openaccess.thecvf.com/content/CVPR2025/papers/Liang_HiMoR_Monocular_Deformable_Gaussian_Reconstruction_with_Hierarchical_Motion_Representation_CVPR_2025_paper.pdf
GENIUS: A Generative Framework for Universal Multimodal Search,"Sungyeon Kim, Xinliang Zhu, Xiaofan Lin, Muhammet Bastan, Douglas Gray, Suha Kwak",https://openaccess.thecvf.com/content/CVPR2025/papers/Kim_GENIUS_A_Generative_Framework_for_Universal_Multimodal_Search_CVPR_2025_paper.pdf
Enhanced Visual-Semantic Interaction with Tailored Prompts for Pedestrian Attribute Recognition,"Junyi Wu, Yan Huang, Min Gao, Yuzhen Niu, Yuzhong Chen, Qiang Wu",https://openaccess.thecvf.com/content/CVPR2025/papers/Wu_Enhanced_Visual-Semantic_Interaction_with_Tailored_Prompts_for_Pedestrian_Attribute_Recognition_CVPR_2025_paper.pdf
SF3D: Stable Fast 3D Mesh Reconstruction with UV-unwrapping and Illumination Disentanglement,"Mark Boss, Zixuan Huang, Aaryaman Vasishta, Varun Jampani",https://openaccess.thecvf.com/content/CVPR2025/papers/Boss_SF3D_Stable_Fast_3D_Mesh_Reconstruction_with_UV-unwrapping_and_Illumination_CVPR_2025_paper.pdf
HSI-GPT: A General-Purpose Large Scene-Motion-Language Model for Human Scene Interaction,"Yuan Wang, Yali Li, Xiang Li, Shengjin Wang",https://openaccess.thecvf.com/content/CVPR2025/papers/Wang_HSI-GPT_A_General-Purpose_Large_Scene-Motion-Language_Model_for_Human_Scene_Interaction_CVPR_2025_paper.pdf
Towards Precise Embodied Dialogue Localization via Causality Guided Diffusion,"Haoyu Wang, Le Wang, Sanping Zhou, Jingyi Tian, Zheng Qin, Yabing Wang, Gang Hua, Wei Tang",https://openaccess.thecvf.com/content/CVPR2025/papers/Wang_Towards_Precise_Embodied_Dialogue_Localization_via_Causality_Guided_Diffusion_CVPR_2025_paper.pdf
Vid2Avatar-Pro: Authentic Avatar from Videos in the Wild via Universal Prior,"Chen Guo, Junxuan Li, Yash Kant, Yaser Sheikh, Shunsuke Saito, Chen Cao",https://openaccess.thecvf.com/content/CVPR2025/papers/Guo_Vid2Avatar-Pro_Authentic_Avatar_from_Videos_in_the_Wild_via_Universal_CVPR_2025_paper.pdf
RoomPainter: View-Integrated Diffusion for Consistent Indoor Scene Texturing,"Zhipeng Huang, Wangbo Yu, Xinhua Cheng, Chengshu Zhao, Yunyang Ge, Mingyi Guo, Li Yuan, Yonghong Tian",https://openaccess.thecvf.com/content/CVPR2025/papers/Huang_RoomPainter_View-Integrated_Diffusion_for_Consistent_Indoor_Scene_Texturing_CVPR_2025_paper.pdf
Attribute-formed Class-specific Concept Space: Endowing Language Bottleneck Model with Better Interpretability and Scalability,"Jianyang Zhang, Qianli Luo, Guowu Yang, Wenjing Yang, Weide Liu, Guosheng Lin, Fengmao Lv",https://openaccess.thecvf.com/content/CVPR2025/papers/Zhang_Attribute-formed_Class-specific_Concept_Space_Endowing_Language_Bottleneck_Model_with_Better_CVPR_2025_paper.pdf
Customized Condition Controllable Generation for Video Soundtrack,"Fan Qi, Kunsheng Ma, Changsheng Xu",https://openaccess.thecvf.com/content/CVPR2025/papers/Qi_Customized_Condition_Controllable_Generation_for_Video_Soundtrack_CVPR_2025_paper.pdf
ProjAttacker: A Configurable Physical Adversarial Attack for Face Recognition via Projector,"Yuanwei Liu, Hui Wei, Chengyu Jia, Ruqi Xiao, Weijian Ruan, Xingxing Wei, Joey Tianyi Zhou, Zheng Wang",https://openaccess.thecvf.com/content/CVPR2025/papers/Liu_ProjAttacker_A_Configurable_Physical_Adversarial_Attack_for_Face_Recognition_via_CVPR_2025_paper.pdf
EfficientViM: Efficient Vision Mamba with Hidden State Mixer based State Space Duality,"Sanghyeok Lee, Joonmyung Choi, Hyunwoo J. Kim",https://openaccess.thecvf.com/content/CVPR2025/papers/Lee_EfficientViM_Efficient_Vision_Mamba_with_Hidden_State_Mixer_based_State_CVPR_2025_paper.pdf
A4A: Adapter for Adapter Transfer via All-for-All Mapping for Cross-Architecture Models,"Keyu Tu, Mengqi Huang, Zhuowei Chen, Zhendong Mao",https://openaccess.thecvf.com/content/CVPR2025/papers/Tu_A4A_Adapter_for_Adapter_Transfer_via_All-for-All_Mapping_for_Cross-Architecture_CVPR_2025_paper.pdf
ViCaS: A Dataset for Combining Holistic and Pixel-level Video Understanding using Captions with Grounded Segmentation,"Ali Athar, Xueqing Deng, Liang-Chieh Chen",https://openaccess.thecvf.com/content/CVPR2025/papers/Athar_ViCaS_A_Dataset_for_Combining_Holistic_and_Pixel-level_Video_Understanding_CVPR_2025_paper.pdf
A Universal Scale-Adaptive Deformable Transformer for Image Restoration across Diverse Artifacts,"Xuyi He, Yuhui Quan, Ruotao Xu, Hui Ji",https://openaccess.thecvf.com/content/CVPR2025/papers/He_A_Universal_Scale-Adaptive_Deformable_Transformer_for_Image_Restoration_across_Diverse_CVPR_2025_paper.pdf
WISE: A Framework for Gigapixel Whole-Slide-Image Lossless Compression,"Yu Mao, Jun Wang, Nan Guan, Chun Jason Xue",https://openaccess.thecvf.com/content/CVPR2025/papers/Mao_WISE_A_Framework_for_Gigapixel_Whole-Slide-Image_Lossless_Compression_CVPR_2025_paper.pdf
Gromov-Wasserstein Problem with Cyclic Symmetry,"Shoichiro Takeda, Yasunori Akagi",https://openaccess.thecvf.com/content/CVPR2025/papers/Takeda_Gromov-Wasserstein_Problem_with_Cyclic_Symmetry_CVPR_2025_paper.pdf
IRIS: Inverse Rendering of Indoor Scenes from Low Dynamic Range Images,"Chih-Hao Lin, Jia-Bin Huang, Zhengqin Li, Zhao Dong, Christian Richardt, Tuotuo Li, Michael Zollhöfer, Johannes Kopf, Shenlong Wang, Changil Kim",https://openaccess.thecvf.com/content/CVPR2025/papers/Lin_IRIS_Inverse_Rendering_of_Indoor_Scenes_from_Low_Dynamic_Range_CVPR_2025_paper.pdf
SimAvatar: Simulation-Ready Avatars with Layered Hair and Clothing,"Xueting Li, Ye Yuan, Shalini De Mello, Gilles Daviet, Jonathan Leaf, Miles Macklin, Jan Kautz, Umar Iqbal",https://openaccess.thecvf.com/content/CVPR2025/papers/Li_SimAvatar_Simulation-Ready_Avatars_with_Layered_Hair_and_Clothing_CVPR_2025_paper.pdf
Test-Time Backdoor Detection for Object Detection Models,"Hangtao Zhang, Yichen Wang, Shihui Yan, Chenyu Zhu, Ziqi Zhou, Linshan Hou, Shengshan Hu, Minghui Li, Yanjun Zhang, Leo Yu Zhang",https://openaccess.thecvf.com/content/CVPR2025/papers/Zhang_Test-Time_Backdoor_Detection_for_Object_Detection_Models_CVPR_2025_paper.pdf
Towards Precise Scaling Laws for Video Diffusion Transformers,"Yuanyang Yin, Yaqi Zhao, Mingwu Zheng, Ke Lin, Jiarong Ou, Rui Chen, Victor Shea-Jay Huang, Jiahao Wang, Xin Tao, Pengfei Wan, Di Zhang, Baoqun Yin, Wentao Zhang, Gai, Kun",https://openaccess.thecvf.com/content/CVPR2025/papers/Yin_Towards_Precise_Scaling_Laws_for_Video_Diffusion_Transformers_CVPR_2025_paper.pdf
RoGSplat: Learning Robust Generalizable Human Gaussian Splatting from Sparse Multi-View Images,"Junjin Xiao, Qing Zhang, Yonewei Nie, Lei Zhu, Wei-Shi Zheng",https://openaccess.thecvf.com/content/CVPR2025/papers/Xiao_RoGSplat_Learning_Robust_Generalizable_Human_Gaussian_Splatting_from_Sparse_Multi-View_CVPR_2025_paper.pdf
SDBF: Steep-Decision-Boundary Fingerprinting for Hard-Label Tampering Detection of DNN Models,"Xiaofan Bai, Shixin Li, Xiaojing Ma, Bin Benjamin Zhu, Dongmei Zhang",https://openaccess.thecvf.com/content/CVPR2025/papers/Bai_SDBF_Steep-Decision-Boundary_Fingerprinting_for_Hard-Label_Tampering_Detection_of_DNN_Models_CVPR_2025_paper.pdf
Self-supervised ControlNet with Spatio-Temporal Mamba for Real-world Video Super-resolution,"Shijun Shi, Jing Xu, Lijing Lu, Zhihang Li, Kai Hu",https://openaccess.thecvf.com/content/CVPR2025/papers/Shi_Self-supervised_ControlNet_with_Spatio-Temporal_Mamba_for_Real-world_Video_Super-resolution_CVPR_2025_paper.pdf
LATTE-MV: Learning to Anticipate Table Tennis Hits from Monocular Videos,"Daniel Etaat, Dvij Kalaria, Nima Rahmanian, S. Shankar Sastry",https://openaccess.thecvf.com/content/CVPR2025/papers/Etaat_LATTE-MV_Learning_to_Anticipate_Table_Tennis_Hits_from_Monocular_Videos_CVPR_2025_paper.pdf
Logits DeConfusion with CLIP for Few-Shot Learning,"Shuo Li, Fang Liu, Zehua Hao, Xinyi Wang, Lingling Li, Xu Liu, Puhua Chen, Wenping Ma",https://openaccess.thecvf.com/content/CVPR2025/papers/Li_Logits_DeConfusion_with_CLIP_for_Few-Shot_Learning_CVPR_2025_paper.pdf
Distilling Spatially-Heterogeneous Distortion Perception for Blind Image Quality Assessment,"Xudong Li, Wenjie Nie, Yan Zhang, Runze Hu, Ke Li, Xiawu Zheng, Liujuan Cao",https://openaccess.thecvf.com/content/CVPR2025/papers/Li_Distilling_Spatially-Heterogeneous_Distortion_Perception_for_Blind_Image_Quality_Assessment_CVPR_2025_paper.pdf
Pay Attention to the Foreground in Object-Centric Learning,"Pinzhuo Tian, Shengjie Yang, Hang Yu, Alex Kot",https://openaccess.thecvf.com/content/CVPR2025/papers/Tian_Pay_Attention_to_the_Foreground_in_Object-Centric_Learning_CVPR_2025_paper.pdf
2DMamba: Efficient State Space Model for Image Representation with Applications on Giga-Pixel Whole Slide Image Classification,"Jingwei Zhang, Anh Tien Nguyen, Xi Han, Vincent Quoc-Huy Trinh, Hong Qin, Dimitris Samaras, Mahdi S. Hosseini",https://openaccess.thecvf.com/content/CVPR2025/papers/Zhang_2DMamba_Efficient_State_Space_Model_for_Image_Representation_with_Applications_CVPR_2025_paper.pdf
Unboxed: Geometrically and Temporally Consistent Video Outpainting,"Zhongrui Yu, Martina Megaro-Boldini, Robert W. Sumner, Abdelaziz Djelouah",https://openaccess.thecvf.com/content/CVPR2025/papers/Yu_Unboxed_Geometrically_and_Temporally_Consistent_Video_Outpainting_CVPR_2025_paper.pdf
K-Sort Arena: Efficient and Reliable Benchmarking for Generative Models via K-wise Human Preferences,"Zhikai Li, Xuewen Liu, Dongrong Joe Fu, Jianquan Li, Qingyi Gu, Kurt Keutzer, Zhen Dong",https://openaccess.thecvf.com/content/CVPR2025/papers/Li_K-Sort_Arena_Efficient_and_Reliable_Benchmarking_for_Generative_Models_via_CVPR_2025_paper.pdf
Seeking Consistent Flat Minima for Better Domain Generalization via Refining Loss Landscapes,"Aodi Li, Liansheng Zhuang, Xiao Long, Minghong Yao, Shafei Wang",https://openaccess.thecvf.com/content/CVPR2025/papers/Li_Seeking_Consistent_Flat_Minima_for_Better_Domain_Generalization_via_Refining_CVPR_2025_paper.pdf
MultimodalStudio: A Heterogeneous Sensor Dataset and Framework for Neural Rendering across Multiple Imaging Modalities,"Federico Lincetto, Gianluca Agresti, Mattia Rossi, Pietro Zanuttigh",https://openaccess.thecvf.com/content/CVPR2025/papers/Lincetto_MultimodalStudio_A_Heterogeneous_Sensor_Dataset_and_Framework_for_Neural_Rendering_CVPR_2025_paper.pdf
Dense-SfM: Structure from Motion with Dense Consistent Matching,"JongMin Lee, Sungjoo Yoo",https://openaccess.thecvf.com/content/CVPR2025/papers/Lee_Dense-SfM_Structure_from_Motion_with_Dense_Consistent_Matching_CVPR_2025_paper.pdf
FluidNexus: 3D Fluid Reconstruction and Prediction from a Single Video,"Yue Gao, Hong-Xing Yu, Bo Zhu, Jiajun Wu",https://openaccess.thecvf.com/content/CVPR2025/papers/Gao_FluidNexus_3D_Fluid_Reconstruction_and_Prediction_from_a_Single_Video_CVPR_2025_paper.pdf
MuTri: Multi-view Tri-alignment for OCT to OCTA 3D Image Translation,"Zhuangzhuang Chen, Hualiang Wang, Chubin Ou, Xiaomeng Li",https://openaccess.thecvf.com/content/CVPR2025/papers/Chen_MuTri_Multi-view_Tri-alignment_for_OCT_to_OCTA_3D_Image_Translation_CVPR_2025_paper.pdf
Sketchy Bounding-box Supervision for 3D Instance Segmentation,"Qian Deng, Le Hui, Jin Xie, Jian Yang",https://openaccess.thecvf.com/content/CVPR2025/papers/Deng_Sketchy_Bounding-box_Supervision_for_3D_Instance_Segmentation_CVPR_2025_paper.pdf
Image Quality Assessment: Investigating Causal Perceptual Effects with Abductive Counterfactual Inference,"Wenhao Shen, Mingliang Zhou, Yu Chen, Xuekai Wei, Yong Feng, Huayan Pu, Weijia Jia",https://openaccess.thecvf.com/content/CVPR2025/papers/Shen_Image_Quality_Assessment_Investigating_Causal_Perceptual_Effects_with_Abductive_Counterfactual_CVPR_2025_paper.pdf
Pos3R: 6D Pose Estimation for Unseen Objects Made Easy,"Weijian Deng, Dylan Campbell, Chunyi Sun, Jiahao Zhang, Shubham Kanitkar, Matt E. Shaffer, Stephen Gould",https://openaccess.thecvf.com/content/CVPR2025/papers/Deng_Pos3R_6D_Pose_Estimation_for_Unseen_Objects_Made_Easy_CVPR_2025_paper.pdf
DeformCL: Learning Deformable Centerline Representation for Vessel Extraction in 3D Medical Image,"Ziwei Zhao, Zhixing Zhang, Yuhang Liu, Zhao Zhang, Haojun Yu, Dong Wang, Liwei Wang",https://openaccess.thecvf.com/content/CVPR2025/papers/Zhao_DeformCL_Learning_Deformable_Centerline_Representation_for_Vessel_Extraction_in_3D_CVPR_2025_paper.pdf
StreetCrafter: Street View Synthesis with Controllable Video Diffusion Models,"Yunzhi Yan, Zhen Xu, Haotong Lin, Haian Jin, Haoyu Guo, Yida Wang, Kun Zhan, Xianpeng Lang, Hujun Bao, Xiaowei Zhou, Sida Peng",https://openaccess.thecvf.com/content/CVPR2025/papers/Yan_StreetCrafter_Street_View_Synthesis_with_Controllable_Video_Diffusion_Models_CVPR_2025_paper.pdf
OCRT: Boosting Foundation Models in the Open World with Object-Concept-Relation Triad,"Luyao Tang, Yuxuan Yuan, Chaoqi Chen, Zeyu Zhang, Yue Huang, Kun Zhang",https://openaccess.thecvf.com/content/CVPR2025/papers/Tang_OCRT_Boosting_Foundation_Models_in_the_Open_World_with_Object-Concept-Relation_CVPR_2025_paper.pdf
SPARS3R: Semantic Prior Alignment and Regularization for Sparse 3D Reconstruction,"Yutao Tang, Yuxiang Guo, Deming Li, Cheng Peng",https://openaccess.thecvf.com/content/CVPR2025/papers/Tang_SPARS3R_Semantic_Prior_Alignment_and_Regularization_for_Sparse_3D_Reconstruction_CVPR_2025_paper.pdf
VidBot: Learning Generalizable 3D Actions from In-the-Wild 2D Human Videos for Zero-Shot Robotic Manipulation,"Hanzhi Chen, Boyang Sun, Anran Zhang, Marc Pollefeys, Stefan Leutenegger",https://openaccess.thecvf.com/content/CVPR2025/papers/Chen_VidBot_Learning_Generalizable_3D_Actions_from_In-the-Wild_2D_Human_Videos_CVPR_2025_paper.pdf
Learning Person-Specific Animatable Face Models from In-the-Wild Images via a Shared Base Model,"Yuxiang Mao, Zhenfeng Fan, ZhiJie Zhang, Zhiheng Zhang, Shihong Xia",https://openaccess.thecvf.com/content/CVPR2025/papers/Mao_Learning_Person-Specific_Animatable_Face_Models_from_In-the-Wild_Images_via_a_CVPR_2025_paper.pdf
TIMotion: Temporal and Interactive Framework for Efficient Human-Human Motion Generation,"Yabiao Wang, Shuo Wang, Jiangning Zhang, Ke Fan, Jiafu Wu, Zhucun Xue, Yong Liu",https://openaccess.thecvf.com/content/CVPR2025/papers/Wang_TIMotion_Temporal_and_Interactive_Framework_for_Efficient_Human-Human_Motion_Generation_CVPR_2025_paper.pdf
Which Viewpoint Shows it Best? Language for Weakly Supervising View Selection in Multi-view Instructional Videos,"Sagnik Majumder, Tushar Nagarajan, Ziad Al-Halah, Reina Pradhan, Kristen Grauman",https://openaccess.thecvf.com/content/CVPR2025/papers/Majumder_Which_Viewpoint_Shows_it_Best_Language_for_Weakly_Supervising_View_CVPR_2025_paper.pdf
RaCFormer: Towards High-Quality 3D Object Detection via Query-based Radar-Camera Fusion,"Xiaomeng Chu, Jiajun Deng, Guoliang You, Yifan Duan, Houqiang Li, Yanyong Zhang",https://openaccess.thecvf.com/content/CVPR2025/papers/Chu_RaCFormer_Towards_High-Quality_3D_Object_Detection_via_Query-based_Radar-Camera_Fusion_CVPR_2025_paper.pdf
Hybrid Reciprocal Transformer with Triplet Feature Alignment for Scene Graph Generation,"Jiawei Fu, Tiantian Zhang, Kai Chen, Qi Dou",https://openaccess.thecvf.com/content/CVPR2025/papers/Fu_Hybrid_Reciprocal_Transformer_with_Triplet_Feature_Alignment_for_Scene_Graph_CVPR_2025_paper.pdf
